transaction_id,date,pharmacy_id,pharmacy_name,area,drug_name,category,quantity,unit_price_inr,total_inr,otc_or_rx
TXN010419,2026-04-22,PH004,Powai MedPlus,Powai,Gabapentin 300mg,Neurological,4,139.34,557.36,Rx
TXN010420,2026-04-22,PH003,Dadar MedPlus,Dadar,Aspirin 75mg,Analgesic,5,10.84,54.2,OTC
TXN010421,2026-04-22,PH009,Malad City Chemist,Malad,Sertraline 50mg,Neurological,4,65.53,262.12,Rx
TXN010422,2026-04-22,PH003,Dadar MedPlus,Dadar,Salbutamol Syrup,Respiratory,5,60.08,300.4,OTC
TXN010423,2026-04-22,PH008,Goregaon Apollo Pharmacy,Goregaon,Gabapentin 300mg,Neurological,1,140.32,140.32,Rx
TXN010424,2026-04-22,PH003,Dadar MedPlus,Dadar,Levothyroxine 50mcg,Hormonal,1,26.98,26.98,Rx
TXN010425,2026-04-22,PH010,Vile Parle Generic Aid,Vile Parle,Levothyroxine 50mcg,Hormonal,1,30.38,30.38,Rx
TXN010426,2026-04-22,PH006,Borivali Apollo Pharmacy,Borivali,Aspirin 75mg,Analgesic,1,9.57,9.57,OTC
TXN010427,2026-04-22,PH007,Thane City Chemist,Thane,Atorvastatin 10mg,Cardiovascular,3,41.14,123.42,Rx
TXN010428,2026-04-22,PH012,Worli Generic Aid,Worli,Amlodipine 5mg,Cardiovascular,4,26.49,105.96,Rx
TXN010429,2026-04-22,PH004,Powai MedPlus,Powai,Insulin Glargine,Antidiabetic,4,484.07,1936.28,Rx
TXN010430,2026-04-22,PH011,Kurla MedPlus,Kurla,Amoxicillin 500mg,Antibiotic,3,46.0,138.0,Rx
TXN010431,2026-04-23,PH009,Malad City Chemist,Malad,Insulin Glargine,Antidiabetic,5,442.82,2214.1,Rx
TXN010432,2026-04-23,PH002,Bandra Apollo Pharmacy,Bandra,Aspirin 75mg,Analgesic,2,9.55,19.1,OTC
TXN010433,2026-04-23,PH003,Dadar MedPlus,Dadar,Paracetamol 500mg,Analgesic,3,11.98,35.94,OTC
TXN010434,2026-04-23,PH001,Andheri MedPlus,Andheri,ORS Sachets,Electrolyte,1,8.68,8.68,OTC
TXN010435,2026-04-23,PH011,Kurla MedPlus,Kurla,Losartan 50mg,Cardiovascular,3,35.07,105.21,Rx
TXN010436,2026-04-23,PH005,Chembur MedPlus,Chembur,Amoxicillin 500mg,Antibiotic,2,42.93,85.86,Rx
TXN010437,2026-04-23,PH005,Chembur MedPlus,Chembur,Salbutamol Syrup,Respiratory,1,54.95,54.95,OTC
TXN010438,2026-04-23,PH009,Malad City Chemist,Malad,Ciprofloxacin 500mg,Antibiotic,2,37.96,75.92,Rx
TXN010439,2026-04-23,PH004,Powai MedPlus,Powai,Insulin Glargine,Antidiabetic,2,450.48,900.96,Rx
TXN010440,2026-04-23,PH011,Kurla MedPlus,Kurla,Pantoprazole 40mg,Gastrointestinal,4,22.9,91.6,Rx
TXN010441,2026-04-23,PH009,Malad City Chemist,Malad,Azithromycin 500mg,Antibiotic,2,83.54,167.08,Rx
TXN010442,2026-04-23,PH012,Worli Generic Aid,Worli,Omeprazole 20mg,Gastrointestinal,3,18.9,56.7,OTC
TXN010443,2026-04-23,PH008,Goregaon Apollo Pharmacy,Goregaon,Albuterol Inhaler,Respiratory,2,227.64,455.28,Rx
TXN010444,2026-04-23,PH002,Bandra Apollo Pharmacy,Bandra,Levothyroxine 50mcg,Hormonal,1,26.91,26.91,Rx
TXN010445,2026-04-23,PH001,Andheri MedPlus,Andheri,Multivitamin Tablets,Supplement,2,100.4,200.8,OTC
TXN010446,2026-04-23,PH011,Kurla MedPlus,Kurla,Cetirizine 10mg,Antihistamine,3,15.61,46.83,OTC
TXN010447,2026-04-23,PH005,Chembur MedPlus,Chembur,ORS Sachets,Electrolyte,4,7.84,31.36,OTC
TXN010448,2026-04-23,PH010,Vile Parle Generic Aid,Vile Parle,Amoxicillin 500mg,Antibiotic,5,49.5,247.5,Rx
TXN010449,2026-04-23,PH006,Borivali Apollo Pharmacy,Borivali,Calamine Lotion,Personal Care,1,70.03,70.03,OTC
TXN010450,2026-04-23,PH010,Vile Parle Generic Aid,Vile Parle,Levothyroxine 50mcg,Hormonal,1,27.92,27.92,Rx
TXN010451,2026-04-23,PH002,Bandra Apollo Pharmacy,Bandra,Multivitamin Tablets,Supplement,1,97.6,97.6,OTC
TXN010452,2026-04-23,PH005,Chembur MedPlus,Chembur,Ranitidine 150mg,Gastrointestinal,4,14.67,58.68,OTC
TXN010453,2026-04-23,PH002,Bandra Apollo Pharmacy,Bandra,Calamine Lotion,Personal Care,4,69.44,277.76,OTC
TXN010454,2026-04-23,PH004,Powai MedPlus,Powai,Metformin 500mg,Antidiabetic,3,20.28,60.84,Rx
TXN010455,2026-04-23,PH011,Kurla MedPlus,Kurla,ORS Sachets,Electrolyte,4,8.39,33.56,OTC
TXN010456,2026-04-23,PH002,Bandra Apollo Pharmacy,Bandra,Diclofenac 50mg,Analgesic,2,21.66,43.32,Rx
TXN010457,2026-04-23,PH005,Chembur MedPlus,Chembur,Glimepiride 2mg,Antidiabetic,1,38.36,38.36,Rx
TXN010458,2026-04-24,PH006,Borivali Apollo Pharmacy,Borivali,Vitamin D3 60K,Supplement,3,30.76,92.28,OTC
TXN010459,2026-04-24,PH012,Worli Generic Aid,Worli,Levothyroxine 50mcg,Hormonal,4,30.46,121.84,Rx
TXN010460,2026-04-24,PH011,Kurla MedPlus,Kurla,Ibuprofen 400mg,Analgesic,5,19.03,95.15,OTC
TXN010461,2026-04-24,PH001,Andheri MedPlus,Andheri,Ciprofloxacin 500mg,Antibiotic,5,38.47,192.35,Rx
TXN010462,2026-04-24,PH012,Worli Generic Aid,Worli,Losartan 50mg,Cardiovascular,5,33.09,165.45,Rx
TXN010463,2026-04-24,PH012,Worli Generic Aid,Worli,Albuterol Inhaler,Respiratory,3,214.05,642.15,Rx
TXN010464,2026-04-24,PH005,Chembur MedPlus,Chembur,Gabapentin 300mg,Neurological,3,130.26,390.78,Rx
TXN010465,2026-04-24,PH005,Chembur MedPlus,Chembur,Ibuprofen 400mg,Analgesic,3,18.43,55.29,OTC
TXN010466,2026-04-24,PH002,Bandra Apollo Pharmacy,Bandra,Metformin 500mg,Antidiabetic,4,21.36,85.44,Rx
TXN010467,2026-04-24,PH009,Malad City Chemist,Malad,Loratadine 10mg,Antihistamine,3,27.8,83.4,OTC
TXN010468,2026-04-24,PH004,Powai MedPlus,Powai,Vitamin C 500mg,Supplement,1,27.37,27.37,OTC
TXN010469,2026-04-24,PH009,Malad City Chemist,Malad,Gabapentin 300mg,Neurological,2,128.55,257.1,Rx
TXN010470,2026-04-24,PH005,Chembur MedPlus,Chembur,Losartan 50mg,Cardiovascular,5,32.81,164.05,Rx
TXN010471,2026-04-24,PH008,Goregaon Apollo Pharmacy,Goregaon,Montelukast 10mg,Antihistamine,4,163.74,654.96,Rx
TXN010472,2026-04-24,PH006,Borivali Apollo Pharmacy,Borivali,Losartan 50mg,Cardiovascular,2,33.89,67.78,Rx
TXN010473,2026-04-24,PH001,Andheri MedPlus,Andheri,Ranitidine 150mg,Gastrointestinal,4,14.59,58.36,OTC
TXN010474,2026-04-24,PH002,Bandra Apollo Pharmacy,Bandra,Calamine Lotion,Personal Care,3,65.86,197.58,OTC
TXN010475,2026-04-24,PH006,Borivali Apollo Pharmacy,Borivali,Glimepiride 2mg,Antidiabetic,1,38.22,38.22,Rx
TXN010476,2026-04-24,PH002,Bandra Apollo Pharmacy,Bandra,Atorvastatin 10mg,Cardiovascular,1,39.16,39.16,Rx
TXN010477,2026-04-24,PH008,Goregaon Apollo Pharmacy,Goregaon,Omeprazole 20mg,Gastrointestinal,2,19.21,38.42,OTC
TXN010478,2026-04-24,PH002,Bandra Apollo Pharmacy,Bandra,Calamine Lotion,Personal Care,2,66.58,133.16,OTC
TXN010479,2026-04-24,PH003,Dadar MedPlus,Dadar,ORS Sachets,Electrolyte,1,8.35,8.35,OTC
TXN010480,2026-04-24,PH011,Kurla MedPlus,Kurla,Diclofenac 50mg,Analgesic,2,23.82,47.64,Rx
TXN010481,2026-04-24,PH010,Vile Parle Generic Aid,Vile Parle,Losartan 50mg,Cardiovascular,1,34.38,34.38,Rx
TXN010482,2026-04-24,PH011,Kurla MedPlus,Kurla,Levothyroxine 50mcg,Hormonal,1,30.06,30.06,Rx
TXN010483,2026-04-24,PH012,Worli Generic Aid,Worli,Diclofenac 50mg,Analgesic,3,21.89,65.67,Rx
TXN010484,2026-04-24,PH002,Bandra Apollo Pharmacy,Bandra,Metformin 500mg,Antidiabetic,3,21.19,63.57,Rx
TXN010485,2026-04-24,PH007,Thane City Chemist,Thane,Insulin Glargine,Antidiabetic,4,467.19,1868.76,Rx
TXN010486,2026-04-24,PH009,Malad City Chemist,Malad,Insulin Glargine,Antidiabetic,3,479.92,1439.76,Rx
TXN010487,2026-04-24,PH010,Vile Parle Generic Aid,Vile Parle,Pantoprazole 40mg,Gastrointestinal,3,24.6,73.8,Rx
TXN010488,2026-04-24,PH007,Thane City Chemist,Thane,Amlodipine 5mg,Cardiovascular,1,27.32,27.32,Rx
TXN010489,2026-04-24,PH012,Worli Generic Aid,Worli,Levothyroxine 50mcg,Hormonal,4,27.16,108.64,Rx
TXN010490,2026-04-24,PH011,Kurla MedPlus,Kurla,Ciprofloxacin 500mg,Antibiotic,5,39.56,197.8,Rx
TXN010491,2026-04-24,PH002,Bandra Apollo Pharmacy,Bandra,Atorvastatin 10mg,Cardiovascular,5,41.36,206.8,Rx
TXN010492,2026-04-24,PH012,Worli Generic Aid,Worli,Loratadine 10mg,Antihistamine,3,29.19,87.57,OTC
TXN010493,2026-04-24,PH006,Borivali Apollo Pharmacy,Borivali,Omeprazole 20mg,Gastrointestinal,4,19.67,78.68,OTC
TXN010494,2026-04-24,PH004,Powai MedPlus,Powai,Cetirizine 10mg,Antihistamine,3,14.36,43.08,OTC
TXN010495,2026-04-24,PH009,Malad City Chemist,Malad,Aspirin 75mg,Analgesic,2,10.0,20.0,OTC
TXN010496,2026-04-24,PH007,Thane City Chemist,Thane,Loratadine 10mg,Antihistamine,1,30.4,30.4,OTC
TXN010497,2026-04-24,PH003,Dadar MedPlus,Dadar,Omeprazole 20mg,Gastrointestinal,4,17.58,70.32,OTC
TXN010498,2026-04-25,PH006,Borivali Apollo Pharmacy,Borivali,Doxycycline 100mg,Antibiotic,4,33.0,132.0,Rx
TXN010499,2026-04-25,PH010,Vile Parle Generic Aid,Vile Parle,Gabapentin 300mg,Neurological,1,134.14,134.14,Rx
TXN010500,2026-04-25,PH009,Malad City Chemist,Malad,Azithromycin 500mg,Antibiotic,4,91.53,366.12,Rx
TXN010501,2026-04-25,PH007,Thane City Chemist,Thane,Glimepiride 2mg,Antidiabetic,2,38.11,76.22,Rx
TXN010502,2026-04-25,PH002,Bandra Apollo Pharmacy,Bandra,Amlodipine 5mg,Cardiovascular,2,25.6,51.2,Rx
TXN010503,2026-04-25,PH012,Worli Generic Aid,Worli,Atorvastatin 10mg,Cardiovascular,2,41.84,83.68,Rx
TXN010504,2026-04-25,PH001,Andheri MedPlus,Andheri,Aspirin 75mg,Analgesic,3,9.85,29.55,OTC
TXN010505,2026-04-25,PH009,Malad City Chemist,Malad,Vitamin C 500mg,Supplement,3,24.72,74.16,OTC
TXN010506,2026-04-25,PH007,Thane City Chemist,Thane,Insulin Glargine,Antidiabetic,3,493.64,1480.92,Rx
TXN010507,2026-04-25,PH010,Vile Parle Generic Aid,Vile Parle,Multivitamin Tablets,Supplement,5,100.16,500.8,OTC
TXN010508,2026-04-25,PH004,Powai MedPlus,Powai,Paracetamol 500mg,Analgesic,2,13.04,26.08,OTC
TXN010509,2026-04-25,PH009,Malad City Chemist,Malad,Loratadine 10mg,Antihistamine,3,29.3,87.9,OTC
TXN010510,2026-04-25,PH008,Goregaon Apollo Pharmacy,Goregaon,Azithromycin 500mg,Antibiotic,5,85.43,427.15,Rx
TXN010511,2026-04-25,PH007,Thane City Chemist,Thane,Insulin Glargine,Antidiabetic,4,464.94,1859.76,Rx
TXN010512,2026-04-25,PH011,Kurla MedPlus,Kurla,Doxycycline 100mg,Antibiotic,5,32.13,160.65,Rx
TXN010513,2026-04-25,PH002,Bandra Apollo Pharmacy,Bandra,Gabapentin 300mg,Neurological,3,128.54,385.62,Rx
TXN010514,2026-04-25,PH012,Worli Generic Aid,Worli,Levothyroxine 50mcg,Hormonal,2,30.75,61.5,Rx
TXN010515,2026-04-25,PH006,Borivali Apollo Pharmacy,Borivali,Amoxicillin 500mg,Antibiotic,5,43.06,215.3,Rx
TXN010516,2026-04-25,PH006,Borivali Apollo Pharmacy,Borivali,Montelukast 10mg,Antihistamine,2,151.15,302.3,Rx
TXN010517,2026-04-25,PH004,Powai MedPlus,Powai,Paracetamol 500mg,Analgesic,3,11.47,34.41,OTC
TXN010518,2026-04-25,PH008,Goregaon Apollo Pharmacy,Goregaon,Vitamin C 500mg,Supplement,3,25.79,77.37,OTC
TXN010519,2026-04-25,PH001,Andheri MedPlus,Andheri,Omeprazole 20mg,Gastrointestinal,4,18.22,72.88,OTC
TXN010520,2026-04-25,PH008,Goregaon Apollo Pharmacy,Goregaon,Amoxicillin 500mg,Antibiotic,4,49.31,197.24,Rx
TXN010521,2026-04-25,PH001,Andheri MedPlus,Andheri,Gabapentin 300mg,Neurological,2,141.33,282.66,Rx
TXN010522,2026-04-25,PH004,Powai MedPlus,Powai,Omeprazole 20mg,Gastrointestinal,3,17.62,52.86,OTC
TXN010523,2026-04-25,PH003,Dadar MedPlus,Dadar,Atorvastatin 10mg,Cardiovascular,5,42.25,211.25,Rx
TXN010524,2026-04-25,PH008,Goregaon Apollo Pharmacy,Goregaon,Amlodipine 5mg,Cardiovascular,5,26.51,132.55,Rx
TXN010525,2026-04-25,PH002,Bandra Apollo Pharmacy,Bandra,Diclofenac 50mg,Analgesic,1,20.99,20.99,Rx
TXN010526,2026-04-25,PH009,Malad City Chemist,Malad,Montelukast 10mg,Antihistamine,5,150.87,754.35,Rx
TXN010527,2026-04-25,PH003,Dadar MedPlus,Dadar,Levothyroxine 50mcg,Hormonal,3,30.2,90.6,Rx
TXN010528,2026-04-25,PH011,Kurla MedPlus,Kurla,Losartan 50mg,Cardiovascular,2,31.56,63.12,Rx
TXN010529,2026-04-25,PH004,Powai MedPlus,Powai,Paracetamol 500mg,Analgesic,3,13.12,39.36,OTC
TXN010530,2026-04-25,PH001,Andheri MedPlus,Andheri,Paracetamol 500mg,Analgesic,3,12.35,37.05,OTC
TXN010531,2026-04-25,PH002,Bandra Apollo Pharmacy,Bandra,Amoxicillin 500mg,Antibiotic,3,46.04,138.12,Rx
TXN010532,2026-04-25,PH003,Dadar MedPlus,Dadar,Levothyroxine 50mcg,Hormonal,3,29.27,87.81,Rx
TXN010533,2026-04-25,PH003,Dadar MedPlus,Dadar,Ciprofloxacin 500mg,Antibiotic,3,40.37,121.11,Rx
TXN010534,2026-04-25,PH005,Chembur MedPlus,Chembur,Atorvastatin 10mg,Cardiovascular,3,43.27,129.81,Rx
TXN010535,2026-04-25,PH011,Kurla MedPlus,Kurla,Ibuprofen 400mg,Analgesic,3,17.62,52.86,OTC
TXN010536,2026-04-25,PH011,Kurla MedPlus,Kurla,Atorvastatin 10mg,Cardiovascular,3,38.54,115.62,Rx
TXN010537,2026-04-25,PH012,Worli Generic Aid,Worli,Sertraline 50mg,Neurological,2,59.17,118.34,Rx
TXN010538,2026-04-26,PH008,Goregaon Apollo Pharmacy,Goregaon,Diclofenac 50mg,Analgesic,3,23.39,70.17,Rx
TXN010539,2026-04-26,PH012,Worli Generic Aid,Worli,ORS Sachets,Electrolyte,2,8.34,16.68,OTC
TXN010540,2026-04-26,PH002,Bandra Apollo Pharmacy,Bandra,Sertraline 50mg,Neurological,5,59.16,295.8,Rx
TXN010541,2026-04-26,PH011,Kurla MedPlus,Kurla,Atorvastatin 10mg,Cardiovascular,5,43.51,217.55,Rx
TXN010542,2026-04-26,PH006,Borivali Apollo Pharmacy,Borivali,Levothyroxine 50mcg,Hormonal,4,28.38,113.52,Rx
TXN010543,2026-04-26,PH006,Borivali Apollo Pharmacy,Borivali,Salbutamol Syrup,Respiratory,4,53.78,215.12,OTC
TXN010544,2026-04-26,PH008,Goregaon Apollo Pharmacy,Goregaon,Insulin Glargine,Antidiabetic,3,439.66,1318.98,Rx
TXN010545,2026-04-26,PH010,Vile Parle Generic Aid,Vile Parle,Ranitidine 150mg,Gastrointestinal,4,14.85,59.4,OTC
TXN010546,2026-04-26,PH007,Thane City Chemist,Thane,Losartan 50mg,Cardiovascular,1,34.37,34.37,Rx
TXN010547,2026-04-26,PH004,Powai MedPlus,Powai,Montelukast 10mg,Antihistamine,3,149.42,448.26,Rx
TXN010548,2026-04-26,PH001,Andheri MedPlus,Andheri,Paracetamol 500mg,Analgesic,3,12.98,38.94,OTC
TXN010549,2026-04-26,PH006,Borivali Apollo Pharmacy,Borivali,Amoxicillin 500mg,Antibiotic,5,49.01,245.05,Rx
TXN010550,2026-04-26,PH005,Chembur MedPlus,Chembur,Amoxicillin 500mg,Antibiotic,4,44.68,178.72,Rx
TXN010551,2026-04-26,PH007,Thane City Chemist,Thane,Sertraline 50mg,Neurological,2,58.62,117.24,Rx
TXN010552,2026-04-26,PH004,Powai MedPlus,Powai,Salbutamol Syrup,Respiratory,2,57.25,114.5,OTC
TXN010553,2026-04-26,PH004,Powai MedPlus,Powai,Levothyroxine 50mcg,Hormonal,5,27.83,139.15,Rx
TXN010554,2026-04-26,PH002,Bandra Apollo Pharmacy,Bandra,Pantoprazole 40mg,Gastrointestinal,5,23.64,118.2,Rx
TXN010555,2026-04-26,PH005,Chembur MedPlus,Chembur,Doxycycline 100mg,Antibiotic,5,30.24,151.2,Rx
TXN010556,2026-04-26,PH012,Worli Generic Aid,Worli,Paracetamol 500mg,Analgesic,1,11.95,11.95,OTC
TXN010557,2026-04-26,PH006,Borivali Apollo Pharmacy,Borivali,Levothyroxine 50mcg,Hormonal,4,28.0,112.0,Rx
TXN010558,2026-04-26,PH011,Kurla MedPlus,Kurla,Doxycycline 100mg,Antibiotic,4,31.35,125.4,Rx
TXN010559,2026-04-26,PH002,Bandra Apollo Pharmacy,Bandra,Loratadine 10mg,Antihistamine,5,26.9,134.5,OTC
TXN010560,2026-04-26,PH011,Kurla MedPlus,Kurla,Pantoprazole 40mg,Gastrointestinal,3,24.64,73.92,Rx
TXN010561,2026-04-26,PH006,Borivali Apollo Pharmacy,Borivali,Ibuprofen 400mg,Analgesic,5,18.47,92.35,OTC
TXN010562,2026-04-26,PH002,Bandra Apollo Pharmacy,Bandra,Ibuprofen 400mg,Analgesic,2,19.44,38.88,OTC
TXN010563,2026-04-26,PH012,Worli Generic Aid,Worli,Vitamin C 500mg,Supplement,1,27.2,27.2,OTC
TXN010564,2026-04-26,PH007,Thane City Chemist,Thane,Paracetamol 500mg,Analgesic,2,12.46,24.92,OTC
TXN010565,2026-04-26,PH001,Andheri MedPlus,Andheri,Amoxicillin 500mg,Antibiotic,1,46.34,46.34,Rx
TXN010566,2026-04-26,PH009,Malad City Chemist,Malad,Pantoprazole 40mg,Gastrointestinal,5,23.98,119.9,Rx
TXN010567,2026-04-26,PH011,Kurla MedPlus,Kurla,Cetirizine 10mg,Antihistamine,4,15.97,63.88,OTC
TXN010568,2026-04-26,PH006,Borivali Apollo Pharmacy,Borivali,Ranitidine 150mg,Gastrointestinal,5,15.39,76.95,OTC
TXN010569,2026-04-26,PH009,Malad City Chemist,Malad,Calamine Lotion,Personal Care,2,63.13,126.26,OTC
TXN010570,2026-04-27,PH004,Powai MedPlus,Powai,Loratadine 10mg,Antihistamine,5,30.14,150.7,OTC
TXN010571,2026-04-27,PH009,Malad City Chemist,Malad,Levothyroxine 50mcg,Hormonal,5,30.4,152.0,Rx
TXN010572,2026-04-27,PH008,Goregaon Apollo Pharmacy,Goregaon,ORS Sachets,Electrolyte,1,8.57,8.57,OTC
TXN010573,2026-04-27,PH003,Dadar MedPlus,Dadar,Diclofenac 50mg,Analgesic,1,21.62,21.62,Rx
TXN010574,2026-04-27,PH007,Thane City Chemist,Thane,Atorvastatin 10mg,Cardiovascular,4,43.36,173.44,Rx
TXN010575,2026-04-27,PH005,Chembur MedPlus,Chembur,Glimepiride 2mg,Antidiabetic,1,33.77,33.77,Rx
TXN010576,2026-04-27,PH012,Worli Generic Aid,Worli,Losartan 50mg,Cardiovascular,4,34.41,137.64,Rx
TXN010577,2026-04-27,PH011,Kurla MedPlus,Kurla,Glimepiride 2mg,Antidiabetic,4,36.83,147.32,Rx
TXN010578,2026-04-27,PH011,Kurla MedPlus,Kurla,Vitamin C 500mg,Supplement,3,25.69,77.07,OTC
TXN010579,2026-04-27,PH003,Dadar MedPlus,Dadar,Paracetamol 500mg,Analgesic,4,11.8,47.2,OTC
TXN010580,2026-04-27,PH002,Bandra Apollo Pharmacy,Bandra,Atorvastatin 10mg,Cardiovascular,1,38.94,38.94,Rx
TXN010581,2026-04-27,PH011,Kurla MedPlus,Kurla,Insulin Glargine,Antidiabetic,3,463.91,1391.73,Rx
TXN010582,2026-04-27,PH003,Dadar MedPlus,Dadar,Salbutamol Syrup,Respiratory,4,54.48,217.92,OTC
TXN010583,2026-04-27,PH005,Chembur MedPlus,Chembur,Glimepiride 2mg,Antidiabetic,3,37.68,113.04,Rx
TXN010584,2026-04-27,PH005,Chembur MedPlus,Chembur,Multivitamin Tablets,Supplement,5,104.33,521.65,OTC
TXN010585,2026-04-27,PH003,Dadar MedPlus,Dadar,Albuterol Inhaler,Respiratory,4,210.32,841.28,Rx
TXN010586,2026-04-27,PH003,Dadar MedPlus,Dadar,Montelukast 10mg,Antihistamine,3,158.64,475.92,Rx
TXN010587,2026-04-27,PH001,Andheri MedPlus,Andheri,Levothyroxine 50mcg,Hormonal,2,28.48,56.96,Rx
TXN010588,2026-04-27,PH011,Kurla MedPlus,Kurla,Sertraline 50mg,Neurological,1,64.5,64.5,Rx
TXN010589,2026-04-27,PH009,Malad City Chemist,Malad,Glimepiride 2mg,Antidiabetic,2,34.99,69.98,Rx
TXN010590,2026-04-27,PH002,Bandra Apollo Pharmacy,Bandra,Montelukast 10mg,Antihistamine,4,163.86,655.44,Rx
TXN010591,2026-04-27,PH007,Thane City Chemist,Thane,Vitamin D3 60K,Supplement,3,32.11,96.33,OTC
TXN010592,2026-04-27,PH002,Bandra Apollo Pharmacy,Bandra,Pantoprazole 40mg,Gastrointestinal,1,25.32,25.32,Rx
TXN010593,2026-04-27,PH006,Borivali Apollo Pharmacy,Borivali,Cetirizine 10mg,Antihistamine,1,16.47,16.47,OTC
TXN010594,2026-04-27,PH003,Dadar MedPlus,Dadar,Atorvastatin 10mg,Cardiovascular,1,41.0,41.0,Rx
TXN010595,2026-04-27,PH007,Thane City Chemist,Thane,Gabapentin 300mg,Neurological,2,142.11,284.22,Rx
TXN010596,2026-04-27,PH001,Andheri MedPlus,Andheri,ORS Sachets,Electrolyte,3,7.83,23.49,OTC
TXN010597,2026-04-27,PH012,Worli Generic Aid,Worli,Ciprofloxacin 500mg,Antibiotic,3,36.8,110.4,Rx
TXN010598,2026-04-27,PH006,Borivali Apollo Pharmacy,Borivali,ORS Sachets,Electrolyte,1,7.95,7.95,OTC
TXN010599,2026-04-27,PH011,Kurla MedPlus,Kurla,Calamine Lotion,Personal Care,1,67.69,67.69,OTC
TXN010600,2026-04-27,PH010,Vile Parle Generic Aid,Vile Parle,Levothyroxine 50mcg,Hormonal,3,29.33,87.99,Rx
TXN010601,2026-04-27,PH004,Powai MedPlus,Powai,Vitamin D3 60K,Supplement,2,32.12,64.24,OTC
TXN010602,2026-04-27,PH001,Andheri MedPlus,Andheri,Ibuprofen 400mg,Analgesic,3,17.1,51.3,OTC
TXN010603,2026-04-27,PH010,Vile Parle Generic Aid,Vile Parle,Ibuprofen 400mg,Analgesic,5,19.15,95.75,OTC
TXN010604,2026-04-27,PH010,Vile Parle Generic Aid,Vile Parle,Pantoprazole 40mg,Gastrointestinal,3,24.2,72.6,Rx
TXN010605,2026-04-27,PH009,Malad City Chemist,Malad,Amlodipine 5mg,Cardiovascular,1,27.39,27.39,Rx
TXN010606,2026-04-27,PH012,Worli Generic Aid,Worli,Paracetamol 500mg,Analgesic,2,13.05,26.1,OTC
TXN010607,2026-04-27,PH005,Chembur MedPlus,Chembur,Multivitamin Tablets,Supplement,4,96.54,386.16,OTC
TXN010608,2026-04-27,PH001,Andheri MedPlus,Andheri,Azithromycin 500mg,Antibiotic,2,85.66,171.32,Rx
TXN010609,2026-04-27,PH004,Powai MedPlus,Powai,Loratadine 10mg,Antihistamine,1,27.21,27.21,OTC
TXN010610,2026-04-27,PH005,Chembur MedPlus,Chembur,Aspirin 75mg,Analgesic,3,10.3,30.9,OTC
TXN010611,2026-04-27,PH010,Vile Parle Generic Aid,Vile Parle,Salbutamol Syrup,Respiratory,2,59.09,118.18,OTC
TXN010612,2026-04-28,PH011,Kurla MedPlus,Kurla,Ibuprofen 400mg,Analgesic,5,19.61,98.05,OTC
TXN010613,2026-04-28,PH004,Powai MedPlus,Powai,Ibuprofen 400mg,Analgesic,2,19.46,38.92,OTC
TXN010614,2026-04-28,PH012,Worli Generic Aid,Worli,Doxycycline 100mg,Antibiotic,3,31.21,93.63,Rx
TXN010615,2026-04-28,PH007,Thane City Chemist,Thane,Insulin Glargine,Antidiabetic,5,440.38,2201.9,Rx
TXN010616,2026-04-28,PH007,Thane City Chemist,Thane,Glimepiride 2mg,Antidiabetic,3,38.19,114.57,Rx
TXN010617,2026-04-28,PH011,Kurla MedPlus,Kurla,Paracetamol 500mg,Analgesic,1,13.18,13.18,OTC
TXN010618,2026-04-28,PH002,Bandra Apollo Pharmacy,Bandra,Amoxicillin 500mg,Antibiotic,4,48.48,193.92,Rx
TXN010619,2026-04-28,PH011,Kurla MedPlus,Kurla,Gabapentin 300mg,Neurological,2,142.84,285.68,Rx
TXN010620,2026-04-28,PH002,Bandra Apollo Pharmacy,Bandra,Metformin 500mg,Antidiabetic,4,19.38,77.52,Rx
TXN010621,2026-04-28,PH010,Vile Parle Generic Aid,Vile Parle,Montelukast 10mg,Antihistamine,3,151.86,455.58,Rx
TXN010622,2026-04-28,PH012,Worli Generic Aid,Worli,Cetirizine 10mg,Antihistamine,2,15.24,30.48,OTC
TXN010623,2026-04-28,PH001,Andheri MedPlus,Andheri,Multivitamin Tablets,Supplement,2,96.71,193.42,OTC
TXN010624,2026-04-28,PH012,Worli Generic Aid,Worli,Doxycycline 100mg,Antibiotic,5,31.12,155.6,Rx
TXN010625,2026-04-28,PH002,Bandra Apollo Pharmacy,Bandra,Ibuprofen 400mg,Analgesic,4,17.27,69.08,OTC
TXN010626,2026-04-28,PH011,Kurla MedPlus,Kurla,Omeprazole 20mg,Gastrointestinal,2,19.32,38.64,OTC
TXN010627,2026-04-28,PH011,Kurla MedPlus,Kurla,Salbutamol Syrup,Respiratory,2,60.07,120.14,OTC
TXN010628,2026-04-28,PH001,Andheri MedPlus,Andheri,Multivitamin Tablets,Supplement,3,94.46,283.38,OTC
TXN010629,2026-04-28,PH008,Goregaon Apollo Pharmacy,Goregaon,Calamine Lotion,Personal Care,4,62.15,248.6,OTC
TXN010630,2026-04-28,PH008,Goregaon Apollo Pharmacy,Goregaon,Ranitidine 150mg,Gastrointestinal,2,13.68,27.36,OTC
TXN010631,2026-04-28,PH003,Dadar MedPlus,Dadar,Diclofenac 50mg,Analgesic,4,23.69,94.76,Rx
TXN010632,2026-04-28,PH002,Bandra Apollo Pharmacy,Bandra,Albuterol Inhaler,Respiratory,3,210.53,631.59,Rx
